"","dr_no","date_rptd","date_occ","time_occ","area","area_name","rpt_dist_no","part_1_2","crm_cd","crm_cd_desc","vict_age","vict_sex","vict_descent","premis_cd","premis_desc","status","status_desc","crm_cd_1","crm_cd_2","location","lat","lon","mocodes","cross_street","weapon_used_cd","weapon_desc","crm_cd_3","crm_cd_4"
"593","200618640","2020-11-30T00:00:00.000","2020-11-27T00:00:00.000","1900","06","Hollywood","0663","1","210","ROBBERY","20","M","B","401","MINI-MART","IC","Invest Cont","210",NA,"6700    SANTA MONICA                 BL","34.0907","-118.3368","0400 0344 1300 1822",NA,"102","HAND GUN",NA,NA
"594","201014895","2020-11-09T00:00:00.000","2020-10-30T00:00:00.000","1145","10","West Valley","1021","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","44","M","C","101","STREET","IC","Invest Cont","331",NA,"19600    BASSETT                      ST","34.196","-118.56","1822 0344 1300",NA,NA,NA,NA,NA
"595","201116312","2020-12-04T00:00:00.000","2020-12-02T00:00:00.000","2330","11","Northeast","1153","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","56","M","W","101","STREET","IC","Invest Cont","331",NA,"1900 N  SERRANO                      AV","34.1054","-118.3071","0385",NA,NA,NA,NA,NA
"596","201015594","2020-11-30T00:00:00.000","2020-11-30T00:00:00.000","1300","10","West Valley","1077","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","23","F","O","108","PARKING LOT","IC","Invest Cont","331",NA,"17100    VENTURA                      BL","34.1602","-118.5054","1300 0377 0344 1606 1822",NA,NA,NA,NA,NA
"597","200712307","2020-08-02T00:00:00.000","2020-08-01T00:00:00.000","0800","07","Wilshire","0766","2","664","BUNCO, PETTY THEFT","36","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","664",NA,"4400 W  PICO                         BL","34.0482","-118.3308","0701",NA,NA,NA,NA,NA
"598","200505760","2020-02-11T00:00:00.000","2020-02-11T00:00:00.000","2100","05","Harbor","0551","2","624","BATTERY - SIMPLE ASSAULT","43","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","624",NA,"600    BYNNER                       DR","33.7385","-118.3171","0444 1218 0913",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"599","201308570","2020-03-23T00:00:00.000","2020-03-22T00:00:00.000","2000","13","Newton","1333","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"2700    TRINITY                      ST","34.0216","-118.2638",NA,NA,NA,NA,NA,NA
"600","200210793","2020-05-29T00:00:00.000","2020-05-28T00:00:00.000","1230","02","Rampart","0266","1","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","24","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","236",NA,"800    BEACON                       AV","34.0521","-118.2738","0913 1814 1813 0356 0444 0416 0334 0446 0419 2000",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"601","200405314","2020-02-03T00:00:00.000","2020-02-03T00:00:00.000","1615","04","Hollenbeck","0449","1","510","VEHICLE - STOLEN","0",NA,NA,"104","DRIVEWAY","IC","Invest Cont","510",NA,"1200    STONE                        ST","34.0529","-118.1931",NA,NA,NA,NA,NA,NA
"602","200313761","2020-07-06T00:00:00.000","2020-07-06T00:00:00.000","2200","03","Southwest","0377","2","624","BATTERY - SIMPLE ASSAULT","22","M","H","101","STREET","IC","Invest Cont","624",NA,"3900 S  BUDLONG                      AV","34.0145","-118.298","1822 0913 0400 0342 0416",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"603","200514132","2020-09-14T00:00:00.000","2020-09-06T00:00:00.000","1000","05","Harbor","0562","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","49","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","440",NA,"1100 S  PATTON                       AV","33.7343","-118.3056","0344",NA,NA,NA,NA,NA
"604","200110957","2020-04-24T00:00:00.000","2020-04-24T00:00:00.000","0255","01","Central","0119","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0","X","X","834","LA UNION STATION (NOT LINE SPECIFIC)","IC","Invest Cont","341",NA,"800 N  ALAMEDA                      ST","34.0563","-118.2374","0910 0344 1822",NA,NA,NA,NA,NA
"605","200116609","2020-08-18T00:00:00.000","2020-08-18T00:00:00.000","1800","01","Central","0166","2","624","BATTERY - SIMPLE ASSAULT","58","F","B","102","SIDEWALK","IC","Invest Cont","624",NA,"600 S  SAN PEDRO                    ST","34.0421","-118.2469","0416 1822 1218 2003",NA,"500","UNKNOWN WEAPON/OTHER WEAPON",NA,NA
"606","200312028","2020-05-29T00:00:00.000","2020-05-29T00:00:00.000","0125","03","Southwest","0312","1","251","SHOTS FIRED AT INHABITED DWELLING","60","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","251",NA,"2900 S  REDONDO                      BL","34.0271","-118.3585","0329 1202 1822",NA,"102","HAND GUN",NA,NA
"607","201222162","2020-10-07T00:00:00.000","2020-10-07T00:00:00.000","0900","12","77th Street","1205","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","24","M","B","101","STREET","IC","Invest Cont","230","761","VERMONT                      AV","33.9978","-118.2915","0371 0906 1822 0334","50TH                         ST","102","HAND GUN",NA,NA
"608","200208387","2020-03-31T00:00:00.000","2020-03-30T00:00:00.000","1900","02","Rampart","0261","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"700 S  CARONDELET                   ST","34.0584","-118.281",NA,NA,NA,NA,NA,NA
"609","200909837","2020-05-18T00:00:00.000","2020-05-12T00:00:00.000","1810","09","Van Nuys","0963","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","34","F","F","119","PORCH, RESIDENTIAL","IC","Invest Cont","440",NA,"15100    MAGNOLIA                     BL","34.1649","-118.4618","0352 0344 0394",NA,NA,NA,NA,NA
"610","201008675","2020-05-04T00:00:00.000","2020-05-04T00:00:00.000","1000","10","West Valley","1008","2","624","BATTERY - SIMPLE ASSAULT","47","M","H","108","PARKING LOT","AO","Adult Other","624",NA,"BALBOA                       BL","34.2212","-118.5027","1812 0913 2004 0416","ROSCOE                       BL","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"611","201011604","2020-07-31T00:00:00.000","2020-07-09T00:00:00.000","1340","10","West Valley","1065","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","39","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","440",NA,"NEWCASTLE","34.1648","-118.5244","0344 1822 0394","VENTURA",NA,NA,NA,NA
"612","201218009","2020-08-07T00:00:00.000","2020-08-07T00:00:00.000","0550","12","77th Street","1269","1","210","ROBBERY","34","F","B","101","STREET","IC","Invest Cont","210",NA,"MANCHESTER                   AV","33.9602","-118.2564","1822 0305 0390 0344","CENTRAL                      AV","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"613","200405697","2020-02-13T00:00:00.000","2020-02-13T00:00:00.000","2300","04","Hollenbeck","0461","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","F","H","101","STREET","IC","Invest Cont","740","998","300 S  PECAN                        ST","34.0453","-118.2218","1100 1407 0329",NA,NA,NA,NA,NA
"614","200407822","2020-04-14T00:00:00.000","2020-04-06T00:00:00.000","1100","04","Hollenbeck","0451","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"100 N  MYERS                        ST","34.0478","-118.2288",NA,NA,NA,NA,NA,NA
"615","201226495","2020-12-16T00:00:00.000","2020-12-15T00:00:00.000","2200","12","77th Street","1211","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"5400    BRYNHURST                    AV","33.9909","-118.3333",NA,NA,NA,NA,NA,NA
"616","200412026","2020-08-22T00:00:00.000","2020-08-21T00:00:00.000","1850","04","Hollenbeck","0468","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","41","F","O","501","SINGLE FAMILY DWELLING","IC","Invest Cont","745",NA,"100 S  CONCORD                      ST","34.0375","-118.1969","0329 0311",NA,NA,NA,NA,NA
"617","200910314","2020-05-30T00:00:00.000","2020-05-29T00:00:00.000","2215","09","Van Nuys","0914","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","25","F","H","108","PARKING LOT","AO","Adult Other","740",NA,"14900    VANOWEN                      ST","34.1976","-118.4574","0329 1300",NA,NA,NA,NA,NA
"618","201213261","2020-05-16T00:00:00.000","2020-05-16T00:00:00.000","1800","12","77th Street","1205","2","922","CHILD STEALING","41","M","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","922",NA,"4800 S  BUDLONG                      AV","33.9992","-118.2959","0913",NA,NA,NA,NA,NA
"619","200508408","2020-04-18T00:00:00.000","2020-04-18T00:00:00.000","1200","05","Harbor","0528","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0",NA,NA,"108","PARKING LOT","IC","Invest Cont","420",NA,"1200    BLINN                        AV","33.7876","-118.2452",NA,NA,NA,NA,NA,NA
"620","200517938","2020-12-18T00:00:00.000","2020-12-18T00:00:00.000","0342","05","Harbor","0501","1","310","BURGLARY","0","X","X","221","PUBLIC STORAGE","IC","Invest Cont","310",NA,"600 W  184TH                        ST","33.8684","-118.2842","0344 0358 1402 1602 0397",NA,NA,NA,NA,NA
"621","200912991","2020-08-01T00:00:00.000","2020-08-01T00:00:00.000","0530","09","Van Nuys","0964","1","510","VEHICLE - STOLEN","0",NA,NA,"104","DRIVEWAY","IC","Invest Cont","510",NA,"5000    STERN                        AV","34.1612","-118.4346",NA,NA,NA,NA,NA,NA
"622","200704920","2020-01-14T00:00:00.000","2020-01-14T00:00:00.000","2130","07","Wilshire","0723","1","330","BURGLARY FROM VEHICLE","26","F","W","101","STREET","IC","Invest Cont","330",NA,"3RD                          ST","34.0719","-118.3637","1300 1822 1609 0344","EDINBURGH                    AV",NA,NA,NA,NA
"623","201224479","2020-11-15T00:00:00.000","2020-11-15T00:00:00.000","0200","12","77th Street","1208","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","47","M","B","101","STREET","AO","Adult Other","230",NA,"HOOVER                       ST","33.9996","-118.2871","1822 0443 0319 0334 0302 1309","48TH                         ST","109","SEMI-AUTOMATIC PISTOL",NA,NA
"624","200712310","2020-08-02T00:00:00.000","2020-08-01T00:00:00.000","1230","07","Wilshire","0735","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","81","F","W","203","OTHER BUSINESS","IC","Invest Cont","341","998","HAUSER","34.0624","-118.3514","0344 1402","WILSHIRE                     BL",NA,NA,NA,NA
"625","201009608","2020-06-02T00:00:00.000","2020-06-02T00:00:00.000","0010","10","West Valley","1003","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","38","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","230",NA,"7800    BAIRD                        AV","34.212","-118.5374","2002 1816 0906 0400 0561 0913 0416 0447",NA,"500","UNKNOWN WEAPON/OTHER WEAPON",NA,NA
"626","200504057","2020-01-02T00:00:00.000","2020-01-01T00:00:00.000","2030","05","Harbor","0514","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","33","F","H","707","GARAGE/CARPORT","IC","Invest Cont","420",NA,"900    WILMINGTON                   BL","33.7897","-118.2787","0344 1300 1606",NA,NA,NA,NA,NA
"627","200710521","2020-06-15T00:00:00.000","2020-05-30T00:00:00.000","1420","07","Wilshire","0723","2","623","BATTERY POLICE (SIMPLE)","0","M","X","101","STREET","IC","Invest Cont","623",NA,"3RD                          ST","34.0719","-118.3614","0917 0416 1822 0209 1212 0447","FAIRFAX                      AV","500","UNKNOWN WEAPON/OTHER WEAPON",NA,NA
"628","201207530","2020-02-20T00:00:00.000","2020-02-20T00:00:00.000","1620","12","77th Street","1266","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","17","F","H","801","MTA BUS","IC","Invest Cont","341",NA,"FIGUEROA","33.9679","-118.2827","0910 0344 0216 1822 1258 0346 2049 2051","79TH                         ST",NA,NA,NA,NA
"629","201305498","2020-01-27T00:00:00.000","2020-01-27T00:00:00.000","1000","13","Newton","1365","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","28","F","H","101","STREET","AO","Adult Other","626",NA,"HOOPER                       ST","34.0002","-118.2521","2000 0448 1309 1813 1243","48TH                         ST","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"630","200307640","2020-03-01T00:00:00.000","2020-03-01T00:00:00.000","0845","03","Southwest","0357","1","450","THEFT FROM PERSON - ATTEMPT","55","F","H","945","MTA - EXPO LINE - EXPO/VERMONT","IC","Invest Cont","450",NA,"1000    EXPOSITION                   BL","34.0219","-118.2959","1822 2048 0910 2052 0301",NA,NA,NA,NA,NA
"631","200706917","2020-03-03T00:00:00.000","2020-03-03T00:00:00.000","1140","07","Wilshire","0773","1","761","BRANDISH WEAPON","47","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","761",NA,"1800 S  REDONDO                      BL","34.0417","-118.3588","0334 0421 1822",NA,"102","HAND GUN",NA,NA
"632","200616577","2020-10-12T00:00:00.000","2020-10-12T00:00:00.000","0115","06","Hollywood","0643","2","951","DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER","0","X","X","210","RESTAURANT/FAST FOOD","IC","Invest Cont","951",NA,"7100 W  SUNSET                       BL","34.1007","-118.3494","0325 0601 0104 1822",NA,NA,NA,NA,NA
"633","200711079","2020-06-30T00:00:00.000","2020-06-29T00:00:00.000","1550","07","Wilshire","0769","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","26","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AA","Adult Arrest","930",NA,"1500    4TH                          AV","34.0436","-118.3213","0433 1912 2000 1814",NA,"511","VERBAL THREAT",NA,NA
"634","200411607","2020-08-08T00:00:00.000","2020-08-08T00:00:00.000","1830","04","Hollenbeck","0464","2","624","BATTERY - SIMPLE ASSAULT","61","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","624",NA,"2300 E  1ST                          ST","34.0441","-118.2105","0913 0416 2004 1202 0561",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"635","200606525","2020-02-19T00:00:00.000","2020-02-19T00:00:00.000","0937","06","Hollywood","0647","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","32","F","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","626",NA,"1500 N  EL CENTRO                    AV","34.098","-118.3237","2000 1814 0444",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"636","200909957","2020-05-21T00:00:00.000","2020-05-15T00:00:00.000","2205","09","Van Nuys","0989","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","26","F","W","101","STREET","IC","Invest Cont","420",NA,"4300    VENTURA CANYON               AV","34.1478","-118.4296","0344 1822",NA,NA,NA,NA,NA
"637","200218229","2020-12-05T00:00:00.000","2020-12-04T00:00:00.000","2300","02","Rampart","0249","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"3RD                          ST","34.0576","-118.2598",NA,"BIXEL",NA,NA,NA,NA
"638","201218738","2020-07-21T00:00:00.000","2020-07-21T00:00:00.000","1750","12","77th Street","1251","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","59","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","956",NA,"3100 W  78TH                         ST","33.9691","-118.3265",NA,NA,NA,NA,NA,NA
"639","200808741","2020-04-27T00:00:00.000","2020-04-26T00:00:00.000","1900","08","West LA","0826","1","510","VEHICLE - STOLEN","0",NA,NA,"104","DRIVEWAY","IC","Invest Cont","510",NA,"100 S  WESTGATE                     AV","34.0629","-118.4728",NA,NA,NA,NA,NA,NA
"640","200710996","2020-06-26T00:00:00.000","2020-06-26T00:00:00.000","1315","07","Wilshire","0705","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","30","F","W","210","RESTAURANT/FAST FOOD","AO","Adult Other","930",NA,"7200 W  MELROSE                      AV","34.0835","-118.3462","0421",NA,"511","VERBAL THREAT",NA,NA
"641","201115112","2020-10-26T00:00:00.000","2020-10-24T00:00:00.000","1800","11","Northeast","1173","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"2100    ALLESANDRO                   ST","34.0924","-118.2568",NA,NA,NA,NA,NA,NA
"642","201108692","2020-04-24T00:00:00.000","2020-04-22T00:00:00.000","1500","11","Northeast","1101","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","40","F","W","109","PARK/PLAYGROUND","AO","Adult Other","626",NA,"5100    ZOO                          DR","34.1534","-118.3097","2000 0446 0400 1601 2004 1218 0432 1814",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"643","200116512","2020-08-17T00:00:00.000","2020-08-11T00:00:00.000","1657","01","Central","0121","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"100 N  FREMONT                      AV","34.0584","-118.2531",NA,NA,NA,NA,NA,NA
"644","201107660","2020-03-24T00:00:00.000","2020-02-24T00:00:00.000","0910","11","Northeast","1181","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","35","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","341",NA,"1300 N  BENTON                       WY","34.082","-118.2694","0394 0344",NA,NA,NA,NA,NA
"645","201307831","2020-03-09T00:00:00.000","2020-03-09T00:00:00.000","1000","13","Newton","1371","1","310","BURGLARY","40","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","310",NA,"100 W  57TH                         ST","33.9906","-118.2739","0358 0344",NA,NA,NA,NA,NA
"646","200500566","2020-02-24T00:00:00.000","2020-02-24T00:00:00.000","0330","05","Harbor","0565","1","761","BRANDISH WEAPON","35","M","W","108","PARKING LOT","AO","Adult Other","761","998","800 W  9TH                          ST","33.7361","-118.2946","0443 1822 0319 0334 0416 1402 2004",NA,"304","CLUB/BAT",NA,NA
"647","200712725","2020-08-13T00:00:00.000","2020-08-09T00:00:00.000","1500","07","Wilshire","0721","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","65","F","W","123","PARKING UNDERGROUND/BUILDING","IC","Invest Cont","331",NA,"100 S  CLARK                        DR","34.0736","-118.3848","1822 1300 0344",NA,NA,NA,NA,NA
"648","200411904","2020-08-19T00:00:00.000","2020-08-19T00:00:00.000","1345","04","Hollenbeck","0477","2","624","BATTERY - SIMPLE ASSAULT","43","M","H","103","ALLEY","AA","Adult Arrest","624",NA,"2900    WHITTIER                     BL","34.0317","-118.2097","0446",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"649","200815772","2020-10-27T00:00:00.000","2020-10-25T00:00:00.000","1930","08","West LA","0855","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0",NA,NA,"101","STREET","IC","Invest Cont","420",NA,"1400    VETERAN                      AV","34.0517","-118.442",NA,NA,NA,NA,NA,NA
"650","201006193","2020-02-19T00:00:00.000","2020-02-19T00:00:00.000","0745","10","West Valley","1063","2","901","VIOLATION OF RESTRAINING ORDER","23","F","H","102","SIDEWALK","AO","Adult Other","901",NA,"18500    CLARK                        ST","34.1704","-118.536","2038 0913 0361",NA,NA,NA,NA,NA
"651","200321450","2020-12-09T00:00:00.000","2020-12-09T00:00:00.000","0300","03","Southwest","0333","1","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","54","F","W","501","SINGLE FAMILY DWELLING","AO","Adult Other","236",NA,"3000    WELLINGTON                   RD","34.0261","-118.3384","0416 0446 0408 2000 1814 0913 0216 1309 0329",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"652","200900618","2020-03-01T00:00:00.000","2020-03-01T00:00:00.000","0800","09","Van Nuys","0946","1","210","ROBBERY","40","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","210","626","14000    OXNARD                       ST","34.1794","-118.4377","0913 0408 0337 0344 1813 2000 2004",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"653","201006630","2020-02-29T00:00:00.000","2020-02-28T00:00:00.000","2340","10","West Valley","1039","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","740",NA,"15900    VANOWEN                      ST","34.1939","-118.4793","1822 0329 1420",NA,NA,NA,NA,NA
